개방서비스명,소재지전화,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,좌표정보(x),좌표정보(y)
동물병원,062-574-1888,광주광역시 북구 신용동 860 첨단2지구 대성베르힐 A동 206~7호,"광주광역시 북구 첨단연신로 100, 첨단2지구 대성베르힐 A동 206~7호 (신용동)",61085,광주첨단YB동물병원,187648.3028,189734.6122
동물병원,064-748-7555,제주특별자치도 제주시 연동 1360-4,"제주특별자치도 제주시 과원로 36, 지하2층 1호 (연동)",63141,호호동물병원,152239.7253,-2153.936444
동물병원,,충청남도 부여군 부여읍 관북리 157-2,충청남도 부여군 부여읍 석탑로 지하62-1,33147,참좋은동물병원,192100.3546,308987.7625
동물병원,686-0200,전라남도 여수시 학동 68-21,"전라남도 여수시 시청로 15, 1층 101호 (학동)",59673,더블리스동물의료센터,260577.8511,140722.7388
동물병원,,충청남도 천안시 동남구 목천읍 동평리 221-5,충청남도 천안시 동남구 목천읍 동평1길 21-8,31232,이지웰 동물병원(산업동물 출장진료전문동물병원),220702.3692,363366.1656
동물병원,041-533-7581,충청남도 아산시 탕정면 매곡리 1478,"충청남도 아산시 탕정면 매곡한들1길 11, 202호",31465,탕정동물의료센터,208084.9185,364573.2624
동물병원,,전라남도 고흥군 동강면 유둔리 198-20,전라남도 고흥군 동강면 고흥로 4263,59502,드림동물병원,225494.021,123316.5545
동물병원,222052975,서울특별시 성동구 성수동1가 685-696 갤러리아 포레 지하1층 B114호,"서울특별시 성동구 서울숲2길 32-14, 지하1층 B114호 (성수동1가, 갤러리아 포레)",4769,성수 숲속 피부과 동물병원,203684.2812,449280.9752
동물병원,063-247-8875,전북특별자치도 전주시 덕진구 송천동2가 453-20,"전북특별자치도 전주시 덕진구 동부대로 1139, 2층 (송천동2가)",54828,포레스트(4rest) 동물메디컬센터,210974.5948,263260.9216
동물병원,031-323-5511,경기도 용인시 처인구 역북동 464-9,"경기도 용인시 처인구 낙은로 32, 1층 (역북동)",17045,로고스 동물병원,217562.6686,415377.1553
동물병원,02-426-8875,서울특별시 강동구 암사동 462-3 서연빌딩,"서울특별시 강동구 올림픽로 820, 서연빌딩 1층 (암사동)",5251,프라임 동물의료센터,211349.7254,450207.0182
동물병원,,서울특별시 강남구 청담동 88-37 아시아청담부띠끄 301호,"서울특별시 강남구 선릉로152길 17, 아시아청담부띠끄 3층 301호 (청담동)",6014,그레이스 고양이 심장&치과병원,203559.8001,446912.2934
동물병원,051-711-7514,부산광역시 남구 대연동 29-1,"부산광역시 남구 수영로 364, 3층 (대연동)",48509,웰케어 동물건강검진센터·동물한방재활센터,391808.9157,184281.9547
동물병원,,전라남도 함평군 함평읍 내교리 401,전라남도 함평군 함평읍 광남길 14,57155,미소 동물병원,155815.8597,173969.3726
동물병원,051-363-7942,부산광역시 북구 화명동 898-20 해창빌딩,"부산광역시 북구 금곡대로 180, 해창빌딩 1층 102호 (화명동)",46539,다은동물병원,382941.5657,193588.3372
동물병원,02-456-7775,서울특별시 광진구 구의동 254-36 우남빌딩 1층,"서울특별시 광진구 자양로 163, 우남빌딩 (구의동)",5024,다봄 동물병원,207334.3524,448890.471
동물병원,031-687-8749,경기도 안양시 동안구 관양동 1591-12 평촌자이엘라,"경기도 안양시 동안구 관평로 183, 평촌자이엘라 107,108호 (관양동)",14067,돌봄동물병원,196348.6236,432336.5227
동물병원,02-952-7599,서울특별시 노원구 상계동 95-3 노원 롯데캐슬 시그니처,"서울특별시 노원구 덕릉로 753, 노원 롯데캐슬 시그니처 상가 101동 1-1호 (상계동, 노원 롯데캐슬 시그니처)",1640,내곁에 동물병원,206799.0201,462509.6384
동물병원,,부산광역시 기장군 일광읍 삼성리 809-1,"부산광역시 기장군 일광읍 해빛1로 74, 2층 202호",46048,기장i동물의료센터,402219.6269,197940.5803
동물병원,02-2088-1010,서울특별시 강동구 고덕동 693 고덕그라시움(제1상가),"서울특별시 강동구 고덕로 353, 고덕그라시움(제1상가) 1층 제비104호 (고덕동)",5224,루리동물병원,214299.6443,450637.9548
동물병원,,경상북도 예천군 호명읍 산합리 1226,"경상북도 예천군 호명읍 양지9길 15, 1층",36849,문화동물병원,332108.5815,342708.6525
동물병원,02-423-1233,서울특별시 송파구 송파동 15-6,서울특별시 송파구 송파대로 450 (송파동),5625,펫웨이브 동물의료센터,209317.0122,444964.2896
동물병원,031-8019-5575,경기도 용인시 수지구 성복동 409-12,"경기도 용인시 수지구 성복2로 238, 1층 (성복동)",16806,아침동물병원,205373.4195,424193.1548
동물병원,02-2088-7119,서울특별시 광진구 구의동 202-3 1층,"서울특별시 광진구 광나루로 582, 세종빌딩 1층 (구의동)",5033,광진 한나동물병원,208181.5174,448984.8483
동물병원,,충청남도 예산군 예산읍 예산리 483-9,"충청남도 예산군 예산읍 예산로212번길 17, 1층",32436,예송동물병원,186341.176,353166.9694
동물병원,,대전광역시 유성구 도룡동 385-16 타워코리아나 주상복합 108호,"대전광역시 유성구 대덕대로 594, 108호 (도룡동, 타워코리아나 주상복합)",34121,동물병원 더 메이,233935.6203,320627.3737
동물병원,031-951-9499,경기도 의정부시 의정부동 378,경기도 의정부시 평화로 448 (의정부동),11700,24시 해든동물의료센터 의정부점,204186.385,469943.775
동물병원,02-364-3517,서울특별시 마포구 아현동 331-11,서울특별시 마포구 신촌로 248 (아현동),4115,동물병원 누리에뜰,195806.5336,450529.1465
동물병원,02-435-7582,서울특별시 중랑구 망우동 584 신내역 프라디움 더 테라스,"서울특별시 중랑구 용마산로 670, C동 129,130호 (망우동, 신내역 프라디움 더 테라스)",2057,산들동물병원,208947.0723,456501.7351
동물병원,261807575,경기도 부천시 소사구 옥길동 777-4 서영아너시티1차,"경기도 부천시 소사구 범안로 227, 서영아너시티1차 3층 8,9호 (옥길동)",14789,치즈동물병원,183359.3353,440015.3656
동물병원,6278875,대전광역시 동구 홍도동 9-4,대전광역시 동구 계족로 405 (홍도동),34553,라온펫동물병원,238665.7568,316417.3388
동물병원,627102475,광주광역시 광산구 월계동 868-7,"광주광역시 광산구 임방울대로 790, 1층 (월계동)",62276,24시 바덴동물메디컬,185782.5225,190898.29
동물병원,043-715-3255,"충청북도 청주시 흥덕구 오송읍 봉산리 798 오송역 파라곤 센트럴시티 상가 227동 401,2호","충청북도 청주시 흥덕구 오송읍 오송생명7로 151, 상가 227동 401, 402호 (오송역 파라곤 센트럴시티)",28222,별담동물병원,228014.8173,346824.282
동물병원,051-757-0590,부산광역시 수영구 민락동 181-169 해링턴타워광안 디오션오피스텔,"부산광역시 수영구 광안해변로284번길 38, 해링턴타워광안 디오션오피스텔 101동 114호 (민락동)",48283,동물병원 The 개치동,393553.2295,185974.2765
동물병원,051-903-7588,부산광역시 동래구 온천동 791-12 아크원빌딩,"부산광역시 동래구 금강로8번가길 9, 아크원빌딩 1층 (온천동)",47729,큰별동물의료원,388615.6919,192241.6794
동물병원,05-577-7533,서울특별시 강남구 개포동 168-11,"서울특별시 강남구 선릉로 48, 1층 101,102호 (개포동)",6325,미르동물의료센터,205216.255,442383.585
동물병원,,경상북도 예천군 예천읍 백전리 95-8 2층,"경상북도 예천군 예천읍 효자로 182, 2층",36820,아담동물병원,330542.4553,352203.8109
동물병원,032-833-4642,인천광역시 연수구 송도동 397-5 힐스테이트 레이크 송도3차,"인천광역시 연수구 아카데미로 442, 106호 (송도동, 힐스테이트 레이크 송도3차)",22026,아빠 동물병원,166087.4456,432444.0386
동물병원,055-388-7975,경상남도 양산시 물금읍 범어리 2686-10,"경상남도 양산시 물금읍 화합10길 19, 1층",50610,한결동물병원,382933.0066,205227.0316
동물병원,02-403-7588,서울특별시 송파구 가락동 160-3 다윤빌딩,"서울특별시 송파구 오금로 332, 다윤빌딩 2층 (가락동)",5818,리틀버드서울 버드앤주클리닉,211290.3066,444364.0731
동물병원,,대전광역시 유성구 원내동 101-5,대전광역시 유성구 원내로51번길 22 (원내동),34227,다원축산동물병원,228790.2269,311169.7843
동물병원,477-0882,대전광역시 유성구 노은동 496-10번지 102호,"대전광역시 유성구 노은서로108번길 47, 102호 (노은동)",34089,수사랑 동물병원,228413.9173,318807.823
동물병원,042-719-8275,대전광역시 유성구 지족동 901-5 계룡프라자 204호,"대전광역시 유성구 노은로 166, 계룡프라자 2층 204호 (지족동)",34086,이솜동물병원,228502.245,319337.4078
동물병원,042-863-0700,대전광역시 유성구 신성동 209-10번지,대전광역시 유성구 신성로62번길 30 (신성동),34117,신성동물병원,231208.0911,320846.015
동물병원,428217930,대전광역시 유성구 궁동 220 충남대학교,"대전광역시 유성구 대학로 99, 충남대학교 (궁동)",34134,대전야생동물구조관리센터 동물병원,230825.0037,318805.3745
동물병원,428267584,대전광역시 유성구 봉명동 664,대전광역시 유성구 한밭대로492번길 16-8 (봉명동),34184,숲 동물의료센터,231585.4717,317650.4972
동물병원,042-822-7515,대전광역시 유성구 상대동 441-1번지 102호,"대전광역시 유성구 월드컵대로 300, 102호 (상대동)",34198,베스트 동물병원,229865.3991,316431.3746
동물병원,822-8675,대전광역시 유성구 지족동 1025-2 101호,"대전광역시 유성구 지족로 292, 101호 (지족동)",34073,행복드림 동물병원,227659.2497,320780.9702
동물병원,,대전광역시 유성구 원신흥동 507-1 1층,"대전광역시 유성구 원신흥로55번길 6-4, 1층 (원신흥동)",34193,예담동물병원,230657.8143,315361.9293
동물병원,,대전광역시 유성구 봉명동 669 홈플러스 3층,"대전광역시 유성구 한밭대로 502, 홈플러스 3층 (봉명동)",34184,쿨펫 양한방 동물병원,231731.9519,317572.6174
동물병원,936-1075,대전광역시 유성구 송강동 187-9번지,대전광역시 유성구 송강로 4 (송강동),34009,행복한 동물병원,234642.1211,325784.5733
동물병원,934-7588,대전광역시 유성구 송강동 186-7번지,대전광역시 유성구 구즉로52번길 46 (송강동),34009,송강동물병원,234675.421,325828.8357
동물병원,042-931-0963,대전광역시 유성구 관평동 829,대전광역시 유성구 관들1길 53 (관평동),34017,테크노 웰 동물병원,234837.0986,325023.3574
동물병원,042-825-7587,대전광역시 유성구 원신흥동 491-2 2층,"대전광역시 유성구 봉명로 27-7, 2층 (원신흥동)",34190,쿠쿠펫길동물병원,230695.8219,315784.5132
동물병원,042-934-8575,대전광역시 유성구 관평동 933번지,대전광역시 유성구 관평2로 20 (관평동),34018,하모니동물병원,234895.2379,324951.5248
동물병원,821-6704,대전광역시 유성구 궁동 220 충남대학교,"대전광역시 유성구 대학로 99, 충남대학교 (궁동)",34134,충남대학교 수의과대학 부속동물병원,230825.0037,318805.3745
동물병원,822-1952,대전광역시 유성구 장대동 317-13번지,대전광역시 유성구 유성대로822번길 36-20 (장대동),34136,유성동물병원,230344.4037,318250.7043
동물병원,477-1175,대전광역시 유성구 지족동 910-24번지,대전광역시 유성구 은구비로 46 (지족동),34086,노은동물병원,228655.3612,319476.9469
동물병원,826-7509,대전광역시 유성구 지족동 980-9,대전광역시 유성구 지족로349번길 40-12(지족동),34071,늘푸른 동물병원,228319.017,320780.8643
동물병원,867-7588,대전광역시 유성구 전민동 385-5번지,대전광역시 유성구 엑스포로 459 (전민동),34052,조은동물병원,236222.9696,321900.3146
동물병원,042-878-4878,대전광역시 유성구 추목동 사서함 78-503호,,,국군의학연구소 동물병원,,
동물병원,,대전광역시 중구 은행동 170-26,"대전광역시 중구 중교로 83-2, 1층 (은행동)",34924,늘 동물병원,238414.938,314128.0105
동물병원,042-585-7533,대전광역시 중구 산성동 292-24,대전광역시 중구 산성로 3 (산성동),35011,닥터펫 플러스 동물병원,234899.4959,311737.256
동물병원,,대전광역시 중구 대흥동 508-55번지,"대전광역시 중구 보문로 235, 1층 (대흥동)",34941,꿀벌 동물병원,237820.3746,313730.494
동물병원,042-222-3700,대전광역시 중구 목동 93-3번지,"대전광역시 중구 목동로56번길 5, 1층 (목동)",34810,올리브 동물병원,236496.3268,315052.4304
동물병원,042-581-7555,대전광역시 중구 유천동 185-42번지,대전광역시 중구 계백로 1608 (유천동),34966,마이펫 동물병원,235741.2906,313150.7728
동물병원,042-252-7575,대전광역시 중구 문창동 75-116번지,"대전광역시 중구 충무로 155, 제일동물병원 (문창동)",34930,제일동물병원,238861.3634,313368.8992
동물병원,042-223-5775,대전광역시 중구 중촌동 398-6번지,대전광역시 중구 동서대로 1433-1 (중촌동),34813,푸우동물병원,237164.5499,315099.5618
동물병원,042-522-0005,대전광역시 중구 유천동 324-19번지,대전광역시 중구 태평로 36 (유천동),34887,청운동물병원,235207.0889,313317.2566
동물병원,042-585-6767,대전광역시 중구 산성동 279-7번지,대전광역시 중구 보문산로64번길 4 (산성동),35055,서울동물병원,234735.3173,311620.8916
동물병원,042-252-7522,대전광역시 중구 대흥동 6-9번지 2층,"대전광역시 중구 대흥로165번길 48, 2층 (대흥동)",34926,투투 동물병원,238462.4908,314114.9225
동물병원,042-628-0075,대전광역시 동구 가양동 31-7번지,대전광역시 동구 비래서로 54 (가양동),34528,다사랑동물병원,240342.925,317112.78
